Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1704041249,1050,GET,/api/store-events-producer-fn?count=5,0.000000,0.000000,99000,99000,99000,99000,111000,111000,111000,111000,111000,111000,111000,25,0,99000.0,87032.12223599199,37337.27209997596,110667.36139997374,369.04
1704041249,1050,GET,/api/store-events-producer-fn?count=6,0.000000,0.000000,99000,99000,99000,99000,99000,99000,99000,99000,99000,99000,99000,13,0,73000.0,71957.7457615255,37330.78080002451,98831.05410001008,366.9230769230769
1704041249,1050,GET,/api/store-events-producer-fn?count=7,0.000000,0.000000,99000,99000,99000,99000,99000,99000,99000,99000,99000,99000,99000,16,0,98838.94490002422,82496.60733749988,37337.69290003693,98838.94490002422,367.25
1704041249,1050,GET,/api/store-events-producer-fn?count=8,0.000000,0.000000,99000,99000,99000,99000,111000,111000,111000,111000,111000,111000,111000,20,0,99000.0,85178.38093000464,37377.99430004088,110820.72530000005,369.15
1704041249,1050,GET,/api/store-events-producer-fn?count=9,0.000000,0.000000,99000,99000,99000,99000,99000,99000,99000,99000,99000,99000,99000,9,0,99000.0,100025.92108888266,73208.50329997484,110818.28290002886,370.3333333333333
1704041249,1050,,Aggregated,0.000000,0.000000,99000,99000,99000,99000,111000,111000,111000,111000,111000,111000,111000,185,0,99000.0,83238.1457248646,37124.53749997076,110820.72530000005,367.36756756756756
1704041271,1250,GET,/api/store-events-producer-fn?count=1,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,22,0,73000.0,74404.20697272797,37130.10070001474,98595.65589996055,364.0
1704041271,1250,GET,/api/store-events-producer-fn?count=10,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,18,0,99000.0,97831.9023111156,73203.24890001211,110819.56590001937,371.6111111111111
1704041271,1250,GET,/api/store-events-producer-fn?count=2,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,23,0,98595.7734999829,81466.5496826182,37124.53749997076,98595.7734999829,364.4347826086956
1704041271,1250,GET,/api/store-events-producer-fn?count=3,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,21,0,98826.84829999926,79195.25117143556,37333.46610004082,98826.84829999926,365.4761904761905
1704041271,1250,GET,/api/store-events-producer-fn?count=4,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,18,0,98838.99349998683,79408.8261222124,37331.78820001194,98838.99349998683,367.8333333333333
1704041271,1250,GET,/api/store-events-producer-fn?count=5,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,25,0,99000.0,87032.12223599199,37337.27209997596,110667.36139997374,369.04
